engine_id,cycle,RUL,anomaly,s2,s3,s4,s7,s11,s12,s15
48,147,84,0,642.42,1594.6,1401.95,554.18,47.53,521.85,8.3923
48,148,83,0,642.5,1588.13,1402.21,554.18,47.21,521.84,8.4309
48,149,82,0,642.29,1587.15,1408.11,553.94,47.44,521.99,8.4378
48,150,81,0,642.59,1585.96,1409.73,554.89,47.3,521.2,8.4121
48,151,80,0,642.33,1585.5,1400.86,553.68,47.54,521.45,8.4248
48,152,79,0,642.31,1590.34,1412.93,554.55,47.49,521.5,8.4345
48,153,78,0,642.68,1594.39,1397.83,554.03,47.2,521.99,8.4318
48,154,77,0,642.16,1585.91,1400.94,553.9,47.19,521.97,8.4296
48,155,76,0,642.92,1587.86,1406.51,553.97,47.44,521.64,8.4457
48,156,75,0,642.28,1590.67,1400.6,553.73,47.31,521.21,8.4445
48,157,74,0,642.7,1592.57,1402.09,553.62,47.36,521.39,8.4177
48,158,73,0,642.32,1590.45,1413.96,553.71,47.5,521.74,8.4051
48,159,72,0,642.42,1582.51,1406.52,553.4,47.4,522.09,8.4156
48,160,71,0,642.39,1585.96,1401.63,553.62,47.5,521.84,8.4616
48,161,70,0,642.69,1588.77,1403.13,554.62,47.25,521.92,8.4209
48,162,69,0,642.67,1588.73,1402.08,553.87,47.33,521.2,8.4651
48,163,68,0,642.39,1588.28,1408.85,553.33,47.37,521.39,8.4235
48,164,67,0,642.5,1585.7,1405.64,553.45,47.22,521.68,8.4175
48,165,66,0,643.0,1591.63,1403.59,554.41,47.36,522.32,8.4322
48,166,65,0,642.51,1587.01,1407.68,554.06,47.45,521.83,8.472
48,167,64,0,641.53,1591.51,1401.43,553.73,47.45,521.97,8.4383
48,168,63,0,642.54,1583.44,1407.15,554.2,47.33,522.14,8.4134
48,169,62,0,642.81,1582.34,1403.35,553.72,47.47,522.36,8.4436
48,170,61,0,642.32,1601.41,1395.53,554.02,47.29,522.36,8.4977
48,171,60,0,642.99,1592.53,1403.44,552.96,47.46,521.87,8.4421
48,172,59,0,642.02,1595.99,1407.25,553.91,47.28,521.92,8.4062
48,173,58,0,642.9,1590.64,1400.44,554.76,47.47,521.72,8.4488
48,174,57,0,642.75,1584.64,1407.27,553.46,47.53,522.52,8.4107
48,175,56,0,642.79,1597.99,1410.35,553.98,47.38,521.61,8.4439
48,176,55,0,642.99,1589.6,1409.23,553.64,47.46,521.69,8.4136
48,177,54,0,642.59,1589.32,1411.14,553.46,47.62,521.77,8.4167
48,178,53,0,642.05,1585.45,1404.49,553.96,47.59,521.19,8.4509
48,179,52,0,642.38,1588.41,1412.07,553.31,47.4,521.75,8.4377
48,180,51,0,642.39,1595.3,1405.82,553.4,47.5,521.9,8.4336
48,181,50,0,642.53,1592.39,1402.01,554.49,47.61,521.32,8.4658
48,182,49,0,643.01,1585.15,1401.83,553.26,47.5,522.09,8.4261
48,183,48,0,642.84,1594.15,1407.05,553.3,47.55,521.63,8.4266
48,184,47,0,642.52,1591.88,1398.63,552.64,47.61,521.6,8.4368
48,185,46,0,642.53,1598.55,1409.81,553.46,47.36,521.07,8.4457
48,186,45,0,642.4,1590.33,1409.04,554.13,47.29,522.39,8.4212
48,187,44,0,642.62,1599.39,1413.47,554.13,47.52,521.57,8.4314
48,188,43,0,642.34,1593.36,1405.29,553.74,47.65,521.82,8.4363
48,189,42,0,643.0,1589.45,1408.22,553.61,47.54,521.84,8.4462
48,190,41,0,643.22,1589.68,1409.3,553.89,47.48,521.61,8.4243
48,191,40,0,642.66,1586.88,1416.42,553.95,47.46,521.64,8.4432
48,192,39,0,643.01,1595.3,1410.89,552.99,47.48,521.63,8.4453
48,193,38,0,642.46,1596.92,1409.87,553.21,47.38,521.42,8.4531
48,194,37,0,642.62,1592.95,1414.64,553.64,47.43,520.74,8.4348
48,195,36,0,642.51,1587.81,1404.95,552.75,47.57,522.02,8.4221
48,196,35,0,643.5,1590.29,1412.13,553.41,47.61,521.54,8.4673
48,197,34,0,642.69,1592.0,1410.23,553.27,47.71,521.72,8.4673
48,198,33,0,642.36,1585.28,1415.33,553.9,47.4,521.62,8.4708
48,199,32,0,643.13,1594.73,1414.11,554.05,47.62,520.94,8.4617
48,200,31,0,642.42,1591.26,1410.07,554.59,47.66,521.41,8.4673
48,201,30,1,642.81,1598.64,1410.85,552.84,47.55,521.54,8.4677
48,202,29,1,642.06,1590.76,1411.55,553.29,47.52,521.24,8.4839
48,203,28,1,642.78,1596.3,1416.51,553.65,47.56,520.8,8.4286
48,204,27,1,643.34,1587.42,1418.81,552.44,47.54,521.44,8.4793
48,205,26,1,642.65,1588.68,1419.31,552.76,47.61,521.16,8.4426
48,206,25,1,642.67,1596.45,1417.79,552.98,47.65,521.23,8.4719
48,207,24,1,643.08,1600.75,1409.2,553.76,47.69,521.11,8.488
48,208,23,1,643.33,1591.12,1410.65,553.24,47.77,521.29,8.4692
48,209,22,1,642.83,1596.06,1421.92,553.07,47.68,520.72,8.4857
48,210,21,1,642.71,1600.12,1417.16,552.69,47.65,521.02,8.4822
48,211,20,1,642.91,1600.75,1417.84,553.08,47.94,520.29,8.4596
48,212,19,1,643.02,1594.41,1416.99,552.56,47.89,520.94,8.471
48,213,18,1,643.28,1597.42,1408.66,553.21,47.62,521.33,8.4773
48,214,17,1,643.13,1594.97,1413.88,552.92,47.81,520.44,8.4626
48,215,16,1,643.07,1601.76,1421.3,553.06,47.68,520.6,8.478
48,216,15,1,643.4,1601.0,1407.63,553.0,47.97,521.03,8.5016
48,217,14,1,643.29,1594.66,1421.11,552.89,47.64,521.04,8.5073
48,218,13,1,643.33,1598.76,1415.13,553.18,47.59,520.88,8.5131
48,219,12,1,643.35,1601.96,1422.96,552.45,47.87,520.87,8.4863
48,220,11,1,643.43,1600.6,1418.94,553.21,47.8,521.0,8.4868
48,221,10,1,643.08,1598.16,1425.57,552.01,48.01,520.72,8.5087
48,222,9,1,643.71,1603.59,1419.42,552.2,47.9,520.73,8.5139
48,223,8,1,643.59,1604.0,1418.92,552.25,47.95,520.88,8.4945
48,224,7,1,643.36,1606.43,1426.57,552.39,47.93,521.02,8.5171
48,225,6,1,643.87,1598.18,1430.13,552.29,47.78,520.47,8.4576
48,226,5,1,642.95,1604.22,1419.28,551.99,47.92,520.97,8.4938
48,227,4,1,643.75,1608.61,1426.16,552.33,47.76,520.14,8.4803
48,228,3,1,643.82,1598.89,1420.08,550.98,48.04,520.68,8.5145
48,229,2,1,644.18,1600.93,1425.22,551.62,48.0,520.29,8.4947
48,230,1,1,643.39,1600.58,1429.6,551.83,48.12,520.76,8.5112
48,231,0,1,644.02,1609.54,1435.19,551.65,47.98,520.53,8.4923
49,1,214,0,642.31,1595.57,1401.2,553.33,47.52,521.72,8.419
49,2,213,0,642.37,1583.9,1400.51,553.25,47.54,521.68,8.4351
49,3,212,0,643.07,1588.82,1408.52,553.36,47.51,521.15,8.4225
49,4,211,0,642.74,1589.17,1410.89,553.59,47.3,521.25,8.4122
49,5,210,0,642.67,1597.75,1406.88,553.22,47.42,521.43,8.4456
49,6,209,0,642.48,1591.5,1406.92,553.69,47.53,522.11,8.4061
49,7,208,0,642.79,1586.42,1403.15,553.81,47.42,521.31,8.4086
49,8,207,0,642.84,1583.72,1402.64,553.39,47.39,521.24,8.415
49,9,206,0,642.54,1589.21,1408.57,553.43,47.6,521.3,8.4307
49,10,205,0,642.1,1582.51,1402.66,553.28,47.44,521.48,8.4286
49,11,204,0,642.65,1586.08,1406.77,553.89,47.44,521.85,8.4157
49,12,203,0,641.96,1591.5,1404.06,553.66,47.56,521.78,8.386
49,13,202,0,642.66,1584.42,1389.68,552.93,47.52,521.87,8.4244
49,14,201,0,642.46,1582.09,1412.11,554.38,47.63,521.81,8.4668
49,15,200,0,642.69,1586.17,1406.92,553.34,47.59,521.24,8.42
49,16,199,0,642.53,1588.85,1405.52,553.11,47.38,522.02,8.4268
49,17,198,0,642.56,1593.82,1410.71,553.73,47.46,521.83,8.441
49,18,197,0,642.75,1593.13,1406.56,553.37,47.6,521.63,8.3984
49,19,196,0,642.42,1581.02,1396.56,552.79,47.44,521.78,8.4266
49,20,195,0,642.7,1586.6,1406.91,553.45,47.56,521.66,8.4143
49,21,194,0,642.28,1597.79,1401.38,553.74,47.41,521.62,8.4262
49,22,193,0,642.91,1588.33,1404.09,553.31,47.52,521.65,8.4206
49,23,192,0,642.27,1588.82,1408.5,553.57,47.2,521.44,8.4183
49,24,191,0,643.54,1581.77,1408.63,553.81,47.44,521.03,8.4238
49,25,190,0,643.03,1590.76,1404.64,553.99,47.51,521.42,8.4059
49,26,189,0,642.17,1589.64,1408.56,553.42,47.56,521.78,8.4198
49,27,188,0,642.41,1592.51,1409.84,553.69,47.49,521.6,8.4303
49,28,187,0,642.25,1584.27,1405.18,553.62,47.39,521.82,8.426
49,29,186,0,643.17,1589.79,1411.59,553.16,47.53,521.31,8.416
49,30,185,0,642.59,1584.97,1402.61,553.21,47.31,521.58,8.4391
49,31,184,0,642.51,1589.2,1403.36,553.46,47.37,521.06,8.4114
49,32,183,0,642.93,1589.06,1409.03,552.88,47.71,521.37,8.3945
49,33,182,0,642.05,1590.63,1408.19,553.32,47.69,521.32,8.4585
49,34,181,0,642.65,1593.91,1404.79,553.29,47.41,521.56,8.4204
49,35,180,0,643.45,1590.74,1404.67,553.56,47.24,521.99,8.4142
49,36,179,0,641.9,1591.63,1404.88,553.57,47.51,521.43,8.4674
49,37,178,0,642.49,1592.13,1408.03,554.29,47.55,521.51,8.4318
49,38,177,0,642.64,1583.5,1409.77,553.69,47.63,521.5,8.419
49,39,176,0,642.39,1582.69,1404.45,553.25,47.55,521.35,8.4512
49,40,175,0,642.29,1585.78,1410.14,553.36,47.45,521.5,8.4687
49,41,174,0,642.77,1589.44,1411.41,553.92,47.42,521.86,8.4625
49,42,173,0,642.81,1591.09,1401.27,553.08,47.54,521.68,8.4485
49,43,172,0,642.41,1586.5,1407.63,553.37,47.56,521.66,8.3887
49,44,171,0,642.46,1586.31,1410.46,552.87,47.54,521.43,8.444
49,45,170,0,642.58,1587.28,1405.66,553.57,47.6,521.32,8.4392
49,46,169,0,642.26,1594.31,1415.29,553.98,47.69,521.76,8.4373
49,47,168,0,642.58,1592.7,1409.25,553.62,47.66,521.44,8.4445
49,48,167,0,642.32,1585.86,1405.65,553.17,47.54,521.62,8.4496
49,49,166,0,642.48,1584.77,1407.57,552.98,47.51,520.93,8.4799
49,50,165,0,642.35,1587.4,1403.72,553.53,47.54,521.77,8.4328
49,51,164,0,642.1,1593.78,1404.47,553.4,47.41,521.54,8.4382
49,52,163,0,642.44,1589.79,1403.74,553.18,47.48,521.37,8.3865
49,53,162,0,642.09,1593.19,1404.18,553.04,47.55,521.56,8.4438
49,54,161,0,642.57,1589.47,1403.5,553.96,47.51,521.4,8.4498
49,55,160,0,642.66,1593.9,1409.4,553.46,47.56,521.51,8.4012
49,56,159,0,642.43,1595.59,1412.24,553.0,47.53,521.54,8.4505
49,57,158,0,642.28,1587.92,1402.66,553.35,47.69,521.22,8.4481
49,58,157,0,642.95,1592.41,1409.13,553.63,47.59,521.17,8.4345
49,59,156,0,642.43,1589.59,1409.11,553.38,47.56,522.0,8.4183
49,60,155,0,642.73,1595.22,1402.88,554.35,47.64,521.22,8.4686
49,61,154,0,642.92,1596.38,1410.74,552.77,47.54,521.35,8.4509
49,62,153,0,642.92,1594.92,1411.51,553.47,47.47,521.4,8.4407
49,63,152,0,642.19,1586.72,1408.98,553.33,47.56,520.85,8.456
49,64,151,0,642.73,1602.22,1408.2,553.96,47.62,521.55,8.4412
49,65,150,0,642.33,1594.69,1407.33,553.6,47.46,521.33,8.465
49,66,149,0,642.64,1590.76,1412.31,553.46,47.66,521.13,8.456
49,67,148,0,642.05,1583.12,1406.63,553.52,47.5,521.04,8.4365
49,68,147,0,643.14,1584.12,1415.83,553.32,47.33,521.08,8.4388
49,69,146,0,642.25,1585.18,1405.75,553.19,47.66,521.72,8.4297
49,70,145,0,642.89,1587.82,1410.67,553.69,47.52,521.37,8.4111
49,71,144,0,642.49,1592.68,1407.86,553.57,47.47,521.03,8.4314
49,72,143,0,642.49,1587.98,1406.75,552.73,47.47,521.46,8.4654
49,73,142,0,642.83,1581.49,1412.9,554.19,47.43,521.67,8.4445
49,74,141,0,642.55,1589.2,1417.38,553.6,47.61,520.96,8.4489
49,75,140,0,643.03,1587.12,1406.02,553.42,47.6,521.05,8.4288
49,76,139,0,642.54,1586.46,1412.26,552.71,47.49,521.44,8.3922
49,77,138,0,642.45,1586.36,1412.17,553.44,47.43,521.61,8.4001
49,78,137,0,643.28,1596.87,1411.91,553.8,47.58,521.29,8.4163
49,79,136,0,642.77,1586.31,1406.54,553.28,47.62,521.26,8.4311
49,80,135,0,642.71,1591.58,1411.07,553.65,47.48,521.19,8.4636
49,81,134,0,643.05,1596.82,1413.28,553.18,47.54,521.33,8.4389
49,82,133,0,642.71,1587.19,1410.41,552.73,47.46,520.76,8.4584
49,83,132,0,642.96,1584.66,1411.53,552.86,47.72,521.52,8.4427
49,84,131,0,642.69,1594.57,1409.7,554.33,47.33,521.36,8.459
49,85,130,0,642.75,1594.64,1407.77,553.11,47.51,521.28,8.4315
49,86,129,0,642.9,1587.98,1405.42,553.41,47.4,521.3,8.4129
49,87,128,0,642.13,1594.83,1411.49,552.99,47.55,521.33,8.4635
49,88,127,0,642.73,1590.17,1411.61,553.02,47.53,521.13,8.43
49,89,126,0,642.35,1592.32,1404.61,553.79,47.49,521.03,8.3946
49,90,125,0,642.55,1598.89,1412.16,553.3,47.38,521.17,8.4151
49,91,124,0,642.89,1594.01,1403.77,553.47,47.65,521.62,8.4251
49,92,123,0,642.65,1584.1,1410.7,553.45,47.38,521.04,8.4759
49,93,122,0,643.02,1593.62,1408.16,553.84,47.56,521.32,8.4199
49,94,121,0,642.85,1598.51,1404.21,553.04,47.75,521.34,8.4564
49,95,120,0,642.59,1591.74,1404.04,553.72,47.6,521.34,8.4596
49,96,119,0,642.67,1591.06,1412.07,553.03,47.53,521.52,8.4166
49,97,118,0,642.85,1590.23,1412.59,552.91,47.57,520.72,8.4448
49,98,117,0,642.67,1583.72,1418.35,552.75,47.76,520.75,8.4657
49,99,116,0,643.3,1589.48,1410.44,553.56,47.37,521.03,8.462
49,100,115,0,642.55,1587.58,1408.95,552.86,47.75,521.48,8.437
49,101,114,0,642.64,1584.88,1407.76,553.27,47.41,520.92,8.4571
49,102,113,0,642.21,1595.3,1406.31,553.05,47.56,521.08,8.4576
49,103,112,0,642.66,1589.73,1408.27,552.91,47.71,521.13,8.4765
49,104,111,0,642.26,1586.04,1410.59,553.53,47.53,521.74,8.4437
49,105,110,0,642.7,1594.92,1406.62,552.78,47.53,521.36,8.4663
49,106,109,0,643.03,1588.9,1416.69,553.77,47.61,521.69,8.4299
49,107,108,0,642.65,1591.83,1408.18,553.26,47.61,521.43,8.4329
49,108,107,0,642.33,1599.75,1405.7,552.96,47.64,521.66,8.4277
49,109,106,0,642.72,1592.49,1411.15,553.02,47.64,521.66,8.4267
49,110,105,0,642.73,1589.49,1409.69,552.65,47.64,521.18,8.4962
49,111,104,0,642.99,1595.28,1407.06,552.8,47.54,521.33,8.413
49,112,103,0,642.75,1592.07,1406.83,553.2,47.54,521.4,8.4154
49,113,102,0,642.57,1592.95,1411.27,553.03,47.88,521.2,8.4695
49,114,101,0,642.61,1588.87,1411.2,553.28,47.68,520.67,8.4543
49,115,100,0,643.18,1587.02,1415.31,552.99,47.61,521.38,8.4637
49,116,99,0,642.81,1590.1,1405.01,552.55,47.59,521.09,8.4257
49,117,98,0,643.17,1596.81,1407.67,553.25,47.69,521.35,8.4291
49,118,97,0,642.89,1588.57,1416.41,553.03,47.62,521.16,8.4205
49,119,96,0,643.1,1583.6,1411.27,553.12,47.49,521.09,8.4241
49,120,95,0,642.63,1594.69,1410.25,553.02,47.44,521.15,8.463
49,121,94,0,642.88,1589.37,1413.19,553.43,47.62,521.24,8.4656
49,122,93,0,642.21,1591.46,1413.56,552.96,47.72,521.32,8.4407
49,123,92,0,642.99,1594.62,1411.09,553.06,47.77,520.94,8.4406
49,124,91,0,642.49,1591.09,1411.18,553.0,47.64,521.1,8.4107
49,125,90,0,643.12,1592.99,1409.5,552.81,47.72,520.89,8.4489
49,126,89,0,643.05,1589.8,1403.94,552.52,47.62,521.25,8.4692
49,127,88,0,642.62,1581.8,1404.83,553.01,47.51,521.32,8.4298
49,128,87,0,642.61,1592.03,1417.94,553.49,47.46,520.77,8.4433
49,129,86,0,642.86,1583.56,1407.12,553.08,47.7,521.47,8.4198
49,130,85,0,642.46,1586.31,1408.89,552.96,47.76,521.69,8.4593
49,131,84,0,642.74,1591.85,1415.46,552.93,47.69,521.08,8.4677
49,132,83,0,643.06,1595.34,1415.01,553.18,47.69,520.77,8.4841
49,133,82,0,643.19,1589.07,1408.2,553.09,47.75,520.72,8.4609
49,134,81,0,642.81,1595.47,1418.93,552.98,47.63,521.16,8.4287
49,135,80,0,642.85,1589.96,1416.63,553.1,47.81,520.77,8.4724
49,136,79,0,642.89,1590.77,1409.45,552.69,47.61,521.07,8.4506
49,137,78,0,643.04,1587.7,1415.05,553.39,47.43,521.04,8.4435
49,138,77,0,642.46,1595.26,1408.44,552.72,47.74,521.28,8.4309
49,139,76,0,643.15,1591.5,1418.85,552.54,47.41,520.65,8.4672
49,140,75,0,642.58,1597.01,1412.54,553.18,47.71,521.31,8.4738
49,141,74,0,642.95,1587.88,1414.95,552.73,47.73,521.57,8.4181
49,142,73,0,642.83,1592.21,1414.31,553.16,47.67,521.11,8.4615
49,143,72,0,642.61,1591.78,1419.28,553.11,47.57,521.25,8.4429
49,144,71,0,643.31,1588.59,1415.31,553.4,47.63,521.18,8.4564
49,145,70,0,642.58,1597.26,1412.29,552.48,47.82,520.72,8.4711
49,146,69,0,642.83,1588.1,1420.95,552.25,47.61,520.88,8.4477
49,147,68,0,643.06,1583.77,1413.08,552.65,47.68,521.1,8.4503
49,148,67,0,643.71,1599.8,1419.15,552.58,47.95,521.08,8.4635
49,149,66,0,642.32,1595.76,1406.58,552.41,47.9,521.08,8.4486
49,150,65,0,642.72,1592.9,1411.83,552.59,47.85,521.08,8.4784
49,151,64,0,642.37,1601.61,1407.43,552.94,47.85,520.32,8.4571
49,152,63,0,642.93,1587.16,1420.99,552.4,47.69,521.08,8.4583
49,153,62,0,642.79,1593.76,1415.15,552.76,47.73,520.69,8.4366
49,154,61,0,643.25,1591.43,1412.76,553.06,47.62,520.88,8.4506
49,155,60,0,642.57,1589.48,1415.94,552.41,47.56,520.8,8.4653
49,156,59,0,642.79,1594.77,1415.85,552.36,47.57,521.02,8.4839
49,157,58,0,642.49,1594.0,1413.11,552.13,47.79,521.0,8.4936
49,158,57,0,642.93,1596.7,1414.66,552.06,47.68,520.69,8.4817
49,159,56,0,642.86,1592.2,1421.05,552.51,47.77,520.57,8.5062
49,160,55,0,643.1,1587.88,1412.96,552.02,47.64,521.21,8.508
49,161,54,0,643.71,1597.09,1418.8,552.93,47.65,520.74,8.4427
49,162,53,0,643.02,1594.63,1420.69,552.44,47.85,521.1,8.5198
49,163,52,0,642.71,1596.12,1410.52,552.35,47.83,520.16,8.4981
49,164,51,0,643.16,1593.52,1413.06,552.35,47.68,520.31,8.4667
49,165,50,0,642.99,1598.2,1418.34,552.74,47.83,521.08,8.4564
49,166,49,0,642.91,1596.27,1420.58,552.5,47.71,520.46,8.4702
49,167,48,0,643.04,1591.8,1419.46,552.12,47.71,520.88,8.459
49,168,47,0,642.28,1594.04,1425.86,552.43,47.92,520.87,8.4911
49,169,46,0,642.95,1588.35,1417.26,552.52,48.01,520.53,8.4834
49,170,45,0,642.7,1596.33,1422.19,552.91,47.77,520.9,8.4831
49,171,44,0,643.1,1595.11,1414.76,551.87,47.77,520.71,8.4644
49,172,43,0,643.32,1600.19,1421.2,552.88,47.94,521.22,8.4647
49,173,42,0,643.48,1600.94,1420.94,552.87,47.77,520.57,8.4889
49,174,41,0,643.27,1594.78,1418.93,551.79,47.62,520.46,8.4934
49,175,40,0,642.88,1598.03,1418.26,552.78,47.82,520.72,8.5106
49,176,39,0,643.02,1594.53,1423.65,552.3,47.91,519.94,8.5042
49,177,38,0,643.4,1600.06,1416.9,552.38,47.78,520.3,8.4835
49,178,37,0,643.01,1599.47,1417.26,552.19,47.79,520.85,8.4558
49,179,36,0,643.2,1595.24,1417.57,553.12,47.99,520.52,8.4878
49,180,35,0,643.66,1591.83,1412.99,552.72,47.81,520.4,8.4653
49,181,34,0,642.75,1592.99,1417.27,551.94,47.75,520.66,8.5031
49,182,33,0,643.19,1602.6,1427.34,551.73,47.96,519.91,8.4748
49,183,32,0,642.75,1591.31,1411.85,552.4,47.94,520.32,8.4982
49,184,31,0,642.9,1591.54,1420.59,552.0,47.87,520.21,8.5173
49,185,30,1,642.74,1596.08,1417.62,551.74,47.91,520.01,8.5033
49,186,29,1,642.97,1597.13,1417.4,551.98,47.81,520.91,8.515
49,187,28,1,643.46,1598.97,1414.84,553.18,47.78,520.28,8.4991
49,188,27,1,642.66,1589.6,1422.8,551.43,47.95,520.73,8.4925
49,189,26,1,642.79,1595.15,1420.13,552.06,48.02,520.37,8.4859
49,190,25,1,642.74,1600.09,1418.94,551.23,47.96,520.76,8.4972
49,191,24,1,643.79,1592.77,1428.35,552.3,47.82,520.13,8.4903
49,192,23,1,642.7,1598.82,1425.99,552.05,48.0,520.68,8.5033
49,193,22,1,643.75,1600.14,1423.97,551.95,47.94,520.37,8.5273
49,194,21,1,643.25,1594.99,1428.22,551.89,48.06,519.78,8.4601
49,195,20,1,643.82,1604.4,1427.23,551.28,48.03,519.93,8.4918
49,196,19,1,643.29,1593.68,1424.58,551.78,48.0,520.37,8.4966
49,197,18,1,643.44,1600.98,1428.75,551.58,48.15,520.32,8.5141
49,198,17,1,643.59,1598.16,1426.73,551.21,48.17,520.02,8.5064
49,199,16,1,643.91,1594.75,1425.14,552.13,47.92,519.61,8.4862
49,200,15,1,643.4,1597.43,1425.16,551.23,48.11,519.85,8.4963
49,201,14,1,643.55,1600.32,1423.72,552.66,47.92,520.29,8.4657
49,202,13,1,643.26,1599.96,1435.41,551.41,48.11,520.21,8.5148
49,203,12,1,643.58,1596.89,1424.97,551.76,48.01,520.1,8.5472
49,204,11,1,643.64,1590.75,1423.68,551.43,48.1,519.26,8.5561
49,205,10,1,642.99,1603.6,1425.09,551.9,47.99,519.77,8.5413
49,206,9,1,643.48,1603.09,1426.65,552.05,48.31,519.85,8.5527
49,207,8,1,643.72,1596.69,1423.79,551.2,48.18,519.41,8.508
49,208,7,1,643.2,1594.51,1431.92,551.96,48.23,520.1,8.5142
49,209,6,1,644.08,1604.93,1418.24,551.75,47.95,519.6,8.4972
49,210,5,1,643.57,1596.47,1433.41,551.49,48.12,519.7,8.4965
49,211,4,1,643.48,1605.85,1433.55,551.37,48.16,519.72,8.5333
49,212,3,1,643.34,1598.92,1428.57,551.34,48.03,519.88,8.5116
49,213,2,1,643.8,1597.25,1428.56,551.71,48.26,519.54,8.5363
49,214,1,1,643.64,1599.32,1427.87,550.97,48.16,519.02,8.5176
49,215,0,1,644.2,1593.84,1433.24,550.72,48.26,519.25,8.5046
50,1,197,0,642.12,1582.5,1400.44,553.76,47.31,521.97,8.4366
50,2,196,0,642.62,1589.9,1404.14,554.52,47.31,522.27,8.4211
50,3,195,0,642.55,1582.75,1403.42,554.26,47.41,522.4,8.3931
50,4,194,0,642.61,1586.91,1403.46,554.56,47.46,522.25,8.4286
50,5,193,0,642.41,1589.7,1401.43,554.26,47.33,522.1,8.4295
50,6,192,0,642.46,1585.34,1402.43,553.63,47.48,521.56,8.4073
50,7,191,0,642.37,1584.77,1402.34,553.91,47.3,521.59,8.3972
50,8,190,0,642.38,1585.62,1401.11,554.15,47.38,522.31,8.4477
50,9,189,0,642.54,1581.7,1398.03,553.67,47.37,522.18,8.4103
50,10,188,0,642.33,1585.82,1395.96,554.58,47.26,521.43,8.4169
50,11,187,0,642.05,1578.46,1396.43,553.38,47.4,521.57,8.3979
50,12,186,0,642.76,1581.49,1400.18,554.42,47.34,522.23,8.4528
50,13,185,0,642.6,1576.37,1398.64,553.14,47.4,521.87,8.4003
50,14,184,0,641.95,1588.64,1406.48,553.63,47.43,521.76,8.4072
50,15,183,0,642.19,1588.83,1399.52,553.72,47.25,522.36,8.4295
50,16,182,0,641.81,1584.15,1405.48,553.85,47.43,521.75,8.4279
50,17,181,0,642.83,1585.08,1402.0,554.4,47.41,521.77,8.4252
50,18,180,0,642.47,1582.63,1401.72,553.74,47.3,522.45,8.418
50,19,179,0,642.67,1585.14,1404.04,554.12,47.49,522.02,8.4178
50,20,178,0,642.42,1583.58,1399.71,554.51,47.46,521.68,8.4347
50,21,177,0,642.56,1585.06,1412.19,554.43,47.35,521.46,8.419
50,22,176,0,642.39,1584.2,1407.2,554.04,47.41,521.47,8.4218
50,23,175,0,642.83,1593.36,1400.32,553.53,47.48,521.89,8.3873
50,24,174,0,642.73,1580.39,1400.53,554.31,47.32,521.94,8.3854
50,25,173,0,642.4,1589.16,1399.42,553.25,47.41,521.98,8.4174
50,26,172,0,642.74,1579.32,1397.69,554.16,47.43,521.98,8.4121
50,27,171,0,642.46,1586.65,1402.83,553.98,47.36,521.67,8.4403
50,28,170,0,642.28,1586.5,1407.03,553.44,47.46,521.59,8.4091
50,29,169,0,642.92,1591.07,1399.2,553.96,47.34,521.57,8.4099
50,30,168,0,642.62,1590.45,1407.7,554.18,47.25,522.31,8.4132
50,31,167,0,642.46,1584.46,1408.24,553.98,47.18,521.49,8.4105
50,32,166,0,642.63,1589.42,1399.63,553.37,47.44,522.26,8.3881
50,33,165,0,642.14,1582.13,1405.19,553.22,47.51,521.78,8.4352
50,34,164,0,642.82,1582.82,1408.77,554.05,47.34,522.29,8.4409
50,35,163,0,642.12,1590.81,1400.34,553.18,47.3,521.23,8.3706
50,36,162,0,642.38,1586.38,1403.16,554.13,47.42,522.38,8.4335
50,37,161,0,642.66,1591.79,1401.3,554.6,47.47,521.68,8.4158
50,38,160,0,642.28,1587.84,1404.96,553.6,47.33,522.12,8.4467
50,39,159,0,642.21,1586.89,1404.47,554.31,47.48,521.96,8.4424
50,40,158,0,643.19,1587.36,1398.9,554.35,47.3,522.31,8.4504
50,41,157,0,642.47,1584.96,1406.08,554.03,47.44,522.05,8.3822
50,42,156,0,641.82,1585.3,1399.3,554.38,47.13,522.17,8.418
50,43,155,0,642.39,1589.71,1410.44,553.41,47.32,522.44,8.4232
50,44,154,0,642.07,1590.7,1403.72,553.84,47.43,521.9,8.4063
50,45,153,0,641.8,1592.23,1401.26,553.56,47.19,521.73,8.3988
50,46,152,0,642.26,1586.46,1404.42,553.29,47.41,521.8,8.4241
50,47,151,0,642.78,1594.91,1404.75,553.26,47.48,522.25,8.438
50,48,150,0,642.22,1580.13,1403.97,553.98,47.43,522.09,8.4472
50,49,149,0,642.85,1586.51,1403.74,553.53,47.38,521.63,8.403
50,50,148,0,642.17,1593.23,1396.05,554.17,47.63,521.69,8.4304
50,51,147,0,642.12,1588.94,1408.59,553.5,47.28,521.81,8.3951
50,52,146,0,642.16,1585.63,1410.41,554.02,47.34,521.97,8.41
50,53,145,0,642.53,1587.93,1401.62,553.98,47.65,521.8,8.4355
50,54,144,0,642.03,1586.26,1407.92,553.54,47.33,521.19,8.4345
50,55,143,0,641.89,1587.63,1410.24,554.04,47.45,521.23,8.45
50,56,142,0,642.45,1583.2,1408.51,554.6,47.39,521.43,8.4518
50,57,141,0,643.12,1584.99,1398.91,553.92,47.51,522.1,8.4159
50,58,140,0,642.32,1586.96,1404.61,553.8,47.18,521.81,8.4207
